Campus,Categoria,Label,Valor,Timestamp,Modalidade
Ouro Branco,area,Urbana,211,2026-08-19 12:02:00.000000,SUP
Ouro Branco,area,Rural,1,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Ouro Branco - MG,102,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Conselheiro Lafaiete - MG,35,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Congonhas - MG,15,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Ouro Preto - MG,5,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Outra - OU,5,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Belo Horizonte - MG,3,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Nova Lima - MG,3,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,São Paulo - SP,2,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Mariana - MG,2,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Barbacena - MG,2,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Caranaíba - MG,1,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,São Vicente - SP,1,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Piedade dos Gerais - MG,1,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Coronel Fabriciano - MG,1,2026-08-19 12:02:00.000000,SUP
Ouro Branco,cidade,Esteio - RS,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,tipo,Pública Estadual,52,2026-08-19 12:02:00.000000,SUP
Ouro Preto,tipo,Pública Federal,12,2026-08-19 12:02:00.000000,SUP
Ouro Preto,tipo,Privada,6,2026-08-19 12:02:00.000000,SUP
Ouro Preto,area,Urbana,70,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Ouro Preto - MG,37,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Mariana - MG,6,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Belo Horizonte - MG,3,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,São Luís - MA,2,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Três Rios - RJ,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Itatiba - SP,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,São Gabriel - BA,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,São João da Boa Vista - SP,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Congonhas - MG,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Florianópolis - SC,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Rio Casca - MG,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Sabará - MG,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Belém - PA,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Virginópolis - MG,1,2026-08-19 12:02:00.000000,SUP
Ouro Preto,cidade,Santana - AP,1,2026-08-19 12:02:00.000000,SUP
Piumhi,tipo,Pública Estadual,7,2026-08-19 12:02:00.000000,SUP
Piumhi,tipo,Pública Federal,1,2026-08-19 12:02:00.000000,SUP
Piumhi,tipo,Pública Municipal,1,2026-08-19 12:02:00.000000,SUP
Piumhi,area,Urbana,8,2026-08-19 12:02:00.000000,SUP
Piumhi,area,Rural,1,2026-08-19 12:02:00.000000,SUP
Piumhi,cidade,Piumhi - MG,6,2026-08-19 12:02:00.000000,SUP
Piumhi,cidade,São João da Ponte - MG,1,2026-08-19 12:02:00.000000,SUP
Piumhi,cidade,Belo Horizonte - MG,1,2026-08-19 12:02:00.000000,SUP
Piumhi,cidade,Lavras - MG,1,2026-08-19 12:02:00.000000,SUP
Ponte Nova,tipo,Pública Estadual,23,2026-08-19 12:02:00.000000,SUP
Ponte Nova,tipo,Pública Federal,1,2026-08-19 12:02:00.000000,SUP
Ponte Nova,tipo,Privada,1,2026-08-19 12:02:00.000000,SUP
Ponte Nova,area,Urbana,25,2026-08-19 12:02:00.000000,SUP
Ponte Nova,cidade,Ponte Nova - MG,23,2026-08-19 12:02:00.000000,SUP
Ponte Nova,cidade,Ouro Preto - MG,1,2026-08-19 12:02:00.000000,SUP
Ponte Nova,cidade,Santo Antônio do Grama - MG,1,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,tipo,Pública Estadual,132,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,tipo,Privada,14,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,tipo,Pública Federal,8,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,tipo,Pública Municipal,3,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,area,Urbana,157,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Ribeirão das Neves - MG,95,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Belo Horizonte - MG,30,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Esmeraldas - MG,7,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Contagem - MG,6,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Outra - OU,4,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Sete Lagoas - MG,2,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Vespasiano - MG,2,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Rio Pomba - MG,1,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Vitória - ES,1,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,São Luís - MA,1,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Catas Altas - MG,1,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Lagoa Santa - MG,1,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Santa Luzia - MG,1,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Tangará da Serra - MT,1,2026-08-19 12:02:00.000000,SUP
Ribeirão das Neves,cidade,Eunápolis - BA,1,2026-08-19 12:02:00.000000,SUP
Sabará,tipo,Pública Estadual,125,2026-08-19 12:02:00.000000,SUP
Sabará,tipo,Privada,27,2026-08-19 12:02:00.000000,SUP
Sabará,tipo,Pública Federal,16,2026-08-19 12:02:00.000000,SUP
Sabará,tipo,Pública Municipal,7,2026-08-19 12:02:00.000000,SUP
Sabará,area,Urbana,172,2026-08-19 12:02:00.000000,SUP
Sabará,area,Rural,3,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Belo Horizonte - MG,70,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Sabará - MG,67,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Santa Luzia - MG,5,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Outra - OU,4,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Caeté - MG,4,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Contagem - MG,2,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Ribeirão das Neves - MG,2,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Santo Antônio do Sudoeste - PR,1,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Janaúba - MG,1,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Lagoa Santa - MG,1,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Belém - PA,1,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Santo Antônio do Grama - MG,1,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Vitória do Jari - AP,1,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Timóteo - MG,1,2026-08-19 12:02:00.000000,SUP
Sabará,cidade,Carinhanha - BA,1,2026-08-19 12:02:00.000000,SUP
Santa Luzia,tipo,Pública Estadual,101,2026-08-19 12:02:00.000000,SUP
Santa Luzia,tipo,Privada,25,2026-08-19 12:02:00.000000,SUP
Santa Luzia,tipo,Pública Federal,19,2026-08-19 12:02:00.000000,SUP
Santa Luzia,tipo,Pública Municipal,8,2026-08-19 12:02:00.000000,SUP
Santa Luzia,area,Urbana,152,2026-08-19 12:02:00.000000,SUP
Santa Luzia,area,Rural,1,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Santa Luzia - MG,51,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Belo Horizonte - MG,37,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Outra - OU,11,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Ribeirão das Neves - MG,7,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Vespasiano - MG,5,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Sabará - MG,3,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Sete Lagoas - MG,2,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Matozinhos - MG,2,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Araxá - MG,2,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Betim - MG,2,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Capelinha - MG,1,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Contagem - MG,1,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Manaus - AM,1,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Três Corações - MG,1,2026-08-19 12:02:00.000000,SUP
Santa Luzia,cidade,Formiga - MG,1,2026-08-19 12:02:00.000000,SUP
São João Evangelista,tipo,Pública Estadual,92,2026-08-19 12:02:00.000000,SUP
São João Evangelista,tipo,Pública Federal,8,2026-08-19 12:02:00.000000,SUP
São João Evangelista,tipo,Privada,2,2026-08-19 12:02:00.000000,SUP
São João Evangelista,area,Urbana,93,2026-08-19 12:02:00.000000,SUP
São João Evangelista,area,Rural,9,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,São João Evangelista - MG,28,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Guanhães - MG,22,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Peçanha - MG,7,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Dores de Guanhães - MG,4,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,São Pedro do Suaçuí - MG,4,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Virginópolis - MG,4,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Santa Maria do Suaçuí - MG,3,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Paulistas - MG,3,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Aricanduva - MG,2,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Coluna - MG,2,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Serro - MG,2,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Outra - OU,2,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Sabinópolis - MG,2,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Cantagalo - MG,2,2026-08-19 12:02:00.000000,SUP
São João Evangelista,cidade,Dom Joaquim - MG,2,2026-08-19 12:02:00.000000,SUP
Todas as unidades,tipo,Pública Estadual,2597,2026-08-19 16:01:00.000000,INT
Todas as unidades,tipo,Pública Municipal,2434,2026-08-19 16:01:00.000000,INT
Todas as unidades,tipo,Privada,1424,2026-08-19 16:01:00.000000,INT
Todas as unidades,tipo,Pública Federal,25,2026-08-19 16:01:00.000000,INT
Todas as unidades,area,Urbana,6417,2026-08-19 16:01:00.000000,INT
Todas as unidades,area,Rural,63,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Belo Horizonte - MG,827,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Betim - MG,522,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Ribeirão das Neves - MG,391,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Contagem - MG,338,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Santa Luzia - MG,295,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Sabará - MG,294,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Conselheiro Lafaiete - MG,262,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Ouro Preto - MG,258,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Ipatinga - MG,253,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Itabirito - MG,244,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Ponte Nova - MG,233,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Governador Valadares - MG,216,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Congonhas - MG,189,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Ibirité - MG,155,2026-08-19 16:01:00.000000,INT
Todas as unidades,cidade,Ouro Branco - MG,149,2026-08-19 16:01:00.000000,INT
Arcos,tipo,Pública Estadual,46,2026-08-19 16:01:00.000000,INT
Arcos,tipo,Privada,25,2026-08-19 16:01:00.000000,INT
Arcos,tipo,Pública Municipal,3,2026-08-19 16:01:00.000000,INT
Arcos,area,Urbana,71,2026-08-19 16:01:00.000000,INT
Arcos,area,Rural,3,2026-08-19 16:01:00.000000,INT
Arcos,cidade,Arcos - MG,68,2026-08-19 16:01:00.000000,INT
Arcos,cidade,Natal - RN,1,2026-08-19 16:01:00.000000,INT
Arcos,cidade,Doresópolis - MG,1,2026-08-19 16:01:00.000000,INT
Arcos,cidade,Japaraíba - MG,1,2026-08-19 16:01:00.000000,INT
Arcos,cidade,Acrelândia - AC,1,2026-08-19 16:01:00.000000,INT
Arcos,cidade,Iguatama - MG,1,2026-08-19 16:01:00.000000,INT
Arcos,cidade,Outra - OU,1,2026-08-19 16:01:00.000000,INT
Bambuí,tipo,Pública Estadual,82,2026-08-19 16:01:00.000000,INT
Bambuí,tipo,Pública Municipal,27,2026-08-19 16:01:00.000000,INT
Bambuí,tipo,Privada,22,2026-08-19 16:01:00.000000,INT
Bambuí,area,Urbana,120,2026-08-19 16:01:00.000000,INT
Bambuí,area,Rural,11,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Bambuí - MG,53,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Iguatama - MG,11,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Medeiros - MG,10,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Luz - MG,6,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Campos Altos - MG,5,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Arcos - MG,4,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Pompéu - MG,4,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Córrego Danta - MG,3,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Piumhi - MG,3,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Santa Rosa da Serra - MG,3,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Japaraíba - MG,2,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Belo Horizonte - MG,2,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Contagem - MG,2,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Outra - OU,2,2026-08-19 16:01:00.000000,INT
Bambuí,cidade,Ibiá - MG,2,2026-08-19 16:01:00.000000,INT
Betim,tipo,Pública Municipal,528,2026-08-19 16:01:00.000000,INT
Betim,tipo,Privada,231,2026-08-19 16:01:00.000000,INT
Betim,tipo,Pública Estadual,148,2026-08-19 16:01:00.000000,INT
Betim,tipo,Pública Federal,4,2026-08-19 16:01:00.000000,INT
Betim,area,Urbana,911,2026-08-19 16:01:00.000000,INT
Betim,cidade,Betim - MG,503,2026-08-19 16:01:00.000000,INT
Betim,cidade,Contagem - MG,272,2026-08-19 16:01:00.000000,INT
Betim,cidade,Belo Horizonte - MG,55,2026-08-19 16:01:00.000000,INT
Betim,cidade,Outra - OU,26,2026-08-19 16:01:00.000000,INT
Betim,cidade,Igarapé - MG,11,2026-08-19 16:01:00.000000,INT
Betim,cidade,São Joaquim de Bicas - MG,11,2026-08-19 16:01:00.000000,INT
Betim,cidade,Juatuba - MG,6,2026-08-19 16:01:00.000000,INT
Betim,cidade,Sarzedo - MG,5,2026-08-19 16:01:00.000000,INT
Betim,cidade,Esmeraldas - MG,5,2026-08-19 16:01:00.000000,INT
Betim,cidade,Nova Lima - MG,3,2026-08-19 16:01:00.000000,INT
Betim,cidade,Paraopeba - MG,1,2026-08-19 16:01:00.000000,INT
Betim,cidade,Santa Bárbara - MG,1,2026-08-19 16:01:00.000000,INT
Betim,cidade,Caeté - MG,1,2026-08-19 16:01:00.000000,INT
Betim,cidade,São José da Lapa - MG,1,2026-08-19 16:01:00.000000,INT
Betim,cidade,Três Marias - MG,1,2026-08-19 16:01:00.000000,INT
Congonhas,tipo,Pública Municipal,166,2026-08-19 16:01:00.000000,INT
Congonhas,tipo,Privada,57,2026-08-19 16:01:00.000000,INT
Congonhas,tipo,Pública Estadual,43,2026-08-19 16:01:00.000000,INT
Congonhas,tipo,Pública Federal,1,2026-08-19 16:01:00.000000,INT
Congonhas,area,Urbana,267,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Congonhas - MG,187,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Jeceaba - MG,24,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Conselheiro Lafaiete - MG,17,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,São Brás do Suaçuí - MG,10,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Belo Vale - MG,9,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Entre Rios de Minas - MG,9,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Outra - OU,6,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Barão de Cocais - MG,1,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Barrinha - SP,1,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Belo Horizonte - MG,1,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Ouro Branco - MG,1,2026-08-19 16:01:00.000000,INT
Congonhas,cidade,Guarapari - ES,1,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,tipo,Pública Municipal,96,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,tipo,Pública Estadual,92,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,tipo,Privada,23,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,area,Urbana,210,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,area,Rural,1,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Conselheiro Lafaiete - MG,158,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Carandaí - MG,22,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Catas Altas da Noruega - MG,6,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Caranaíba - MG,5,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Outra - OU,3,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Queluzito - MG,3,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Cristiano Otoni - MG,3,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Juiz de Fora - MG,2,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Jeceaba - MG,2,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Itaverava - MG,2,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Piranga - MG,1,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Rio Espera - MG,1,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Entre Rios de Minas - MG,1,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Ouro Branco - MG,1,2026-08-19 16:01:00.000000,INT
Conselheiro Lafaiete,cidade,Santana dos Montes - MG,1,2026-08-19 16:01:00.000000,INT
Formiga,tipo,Pública Estadual,75,2026-08-19 16:01:00.000000,INT
Formiga,tipo,Pública Municipal,26,2026-08-19 16:01:00.000000,INT
Formiga,tipo,Privada,12,2026-08-19 16:01:00.000000,INT
Formiga,area,Urbana,111,2026-08-19 16:01:00.000000,INT
Formiga,area,Rural,2,2026-08-19 16:01:00.000000,INT
Formiga,cidade,Formiga - MG,82,2026-08-19 16:01:00.000000,INT
Formiga,cidade,Pains - MG,15,2026-08-19 16:01:00.000000,INT
Formiga,cidade,Córrego Fundo - MG,10,2026-08-19 16:01:00.000000,INT
Formiga,cidade,Córrego Danta - MG,1,2026-08-19 16:01:00.000000,INT
Formiga,cidade,Divinópolis - MG,1,2026-08-19 16:01:00.000000,INT
Formiga,cidade,Barra da Estiva - BA,1,2026-08-19 16:01:00.000000,INT
Formiga,cidade,Campo Belo - MG,1,2026-08-19 16:01:00.000000,INT
Formiga,cidade,Outra - OU,1,2026-08-19 16:01:00.000000,INT
Formiga,cidade,Arcos - MG,1,2026-08-19 16:01:00.000000,INT
Governador Valadares,tipo,Pública Estadual,167,2026-08-19 16:01:00.000000,INT
Governador Valadares,tipo,Privada,113,2026-08-19 16:01:00.000000,INT
Governador Valadares,tipo,Pública Municipal,21,2026-08-19 16:01:00.000000,INT
Governador Valadares,area,Urbana,298,2026-08-19 16:01:00.000000,INT
Governador Valadares,area,Rural,3,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Governador Valadares - MG,215,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Engenheiro Caldas - MG,15,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Frei Inocêncio - MG,14,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Mathias Lobato - MG,11,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Outra - OU,10,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Tarumirim - MG,6,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Jampruca - MG,4,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Sardoá - MG,4,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Itanhomi - MG,3,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Alpercata - MG,2,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,São Geraldo da Piedade - MG,2,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Novo Cruzeiro - MG,1,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Aimorés - MG,1,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Santa Rita do Itueto - MG,1,2026-08-19 16:01:00.000000,INT
Governador Valadares,cidade,Campanário - MG,1,2026-08-19 16:01:00.000000,INT
Ibirité,tipo,Pública Municipal,269,2026-08-19 16:01:00.000000,INT
Ibirité,tipo,Privada,150,2026-08-19 16:01:00.000000,INT
Ibirité,tipo,Pública Estadual,109,2026-08-19 16:01:00.000000,INT
Ibirité,area,Urbana,527,2026-08-19 16:01:00.000000,INT
Ibirité,area,Rural,1,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Belo Horizonte - MG,279,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Ibirité - MG,152,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Contagem - MG,45,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Betim - MG,16,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Sarzedo - MG,13,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Outra - OU,11,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Brumadinho - MG,4,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Itambacuri - MG,1,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Nova Serrana - MG,1,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Ribeirão das Neves - MG,1,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,São Joaquim de Bicas - MG,1,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Vespasiano - MG,1,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Mário Campos - MG,1,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Piedade dos Gerais - MG,1,2026-08-19 16:01:00.000000,INT
Ibirité,cidade,Rio Doce - MG,1,2026-08-19 16:01:00.000000,INT
Ipatinga,tipo,Pública Municipal,154,2026-08-19 16:01:00.000000,INT
Ipatinga,tipo,Pública Estadual,131,2026-08-19 16:01:00.000000,INT
Ipatinga,tipo,Privada,69,2026-08-19 16:01:00.000000,INT
Ipatinga,area,Urbana,352,2026-08-19 16:01:00.000000,INT
Ipatinga,area,Rural,2,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Ipatinga - MG,252,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Coronel Fabriciano - MG,38,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Timóteo - MG,12,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Belo Oriente - MG,12,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Santana do Paraíso - MG,10,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,São Domingos do Prata - MG,5,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Ipaba - MG,3,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Outra - OU,3,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Caratinga - MG,2,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Dom Cavati - MG,2,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Pingo-d'Água - MG,2,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,São Geraldo da Piedade - MG,1,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Diamantina - MG,1,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Joaíma - MG,1,2026-08-19 16:01:00.000000,INT
Ipatinga,cidade,Mesquita - MG,1,2026-08-19 16:01:00.000000,INT
Itabirito,tipo,Pública Municipal,112,2026-08-19 16:01:00.000000,INT
Itabirito,tipo,Pública Estadual,40,2026-08-19 16:01:00.000000,INT
Itabirito,tipo,Privada,19,2026-08-19 16:01:00.000000,INT
Itabirito,tipo,Pública Federal,1,2026-08-19 16:01:00.000000,INT
Itabirito,area,Urbana,172,2026-08-19 16:01:00.000000,INT
Itabirito,cidade,Itabirito - MG,166,2026-08-19 16:01:00.000000,INT
Itabirito,cidade,Ouro Preto - MG,2,2026-08-19 16:01:00.000000,INT
Itabirito,cidade,Belo Horizonte - MG,1,2026-08-19 16:01:00.000000,INT
Itabirito,cidade,Mariana - MG,1,2026-08-19 16:01:00.000000,INT
Itabirito,cidade,Ouro Branco - MG,1,2026-08-19 16:01:00.000000,INT
Itabirito,cidade,Nova Lima - MG,1,2026-08-19 16:01:00.000000,INT
Ouro Branco,tipo,Pública Municipal,128,2026-08-19 16:01:00.000000,INT
Ouro Branco,tipo,Pública Estadual,63,2026-08-19 16:01:00.000000,INT
Ouro Branco,tipo,Privada,62,2026-08-19 16:01:00.000000,INT
Ouro Branco,tipo,Pública Federal,1,2026-08-19 16:01:00.000000,INT
Ouro Branco,area,Urbana,246,2026-08-19 16:01:00.000000,INT
Ouro Branco,area,Rural,8,2026-08-19 16:01:00.000000,INT
Ouro Branco,cidade,Ouro Branco - MG,145,2026-08-19 16:01:00.000000,INT
